date_posted,headline,post_body,low_temp,avg_temp,high_temp,inches_precip,miles_visible,max_wind,sea_pressure
2012-09-27,Another Perfect Day On the Pacfic,"Today was another good day of fishing for us here on the Independence; good grade Dorado and school size yellowfin with some 30 to 50 pound fish in the mix. Our weather remains perfect with 2 to 5 knots of wind and plenty of sunshine. The guys are sitting down to a nice dinner with a gorgeous sunset in the background. Tomorrow we plan to look at another area that has had bluefin tuna in it and see if we can connect with some short-fin as well. Have a great night, the Indy crew.",68.0,70.72,76.0,0.0,10.0,10.0,29.91
2012-09-26,Hello From Indy,"Good evening from all of us on the Independence, today we fished yellowtail and got our limits of nice 16 to 25 pound fish, We caught fish on both jigs and bait with Squid being the hot ticket fished with 40 lb test and an egg sinker. The weather is very nice and looks to be good the next couple of days. We are changing gears and will spend the rest of the trip looking for tuna offshore with the good weather forecast in hand. Wish us lots of luck, The Indy crew.",67.0,69.88,74.0,0.0,10.0,10.0,29.87
2012-09-23,"Good day to all,","Today we fished our way south looking for offshore tuna and kelps for not much at all, some small tuna and yellowtail that we released and a couple of handfuls of dorado that we tagged. Last night we stopped and caught two tanks of mackerel, which will help us on the yellowtail fishing for tomorrow. The weather is beautiful with little or no wind and sea. Check back later during the trip for more updates as we go. The Indy guys,",69.0,74.35,88.0,0.0,10.0,14.0,29.93
2012-09-23,JP Winners From Sav-On Trip,"Hello again from the Independence, We have returned from our Sav-on Tackle 7 day adventure and are headed down on another 7 day trip. The jackpot winners from the trip were the following anglersfirst place goes to Mark Conroy 134.0 BFT, second place goes to Brett Edmondson 133.8 BFT, and third place goes to Don Klahs with a 128.6 BFT: We ended up with 6 bluefin tuna over the 100 pound mark for the trip along with great fishing on the yellowfin tuna and yellowtail with a mix of wahoo, dorado and pargo. we are currently headed south in good weather with a fair load of bait and will check as the trip progress's. Thanks for checking in, Mark and the gang",69.0,74.35,88.0,0.0,10.0,14.0,29.93
2012-09-21,"GOOD WEATHER,","It has been good traveling the past few days, and we will most likely be back to San Diego between 7:30 am and 8:00 am tomorrow. It had been a great trip, and lots of fun fishing with everyone, and thanks to our friends at Sav-On Tackle for everything again. Sea you at the dock, Jeff and he Indy Crew.",69.0,73.11,79.0,0.0,10.0,7.0,29.9
2012-09-21,Indy's Arrival 9/22,The scheduled arrival time will be approximately 7 am-7:30 am. Sign in for trip#20 departing on Saturday will begin at 7 am. Watch for another report from the Captain later on today. Thanks for checking in. ,69.0,73.11,79.0,0.0,10.0,7.0,29.9
2012-09-20,WHAT A GREAT FINISH. ,"We had good fishing today to end our trip. We caught yellowfin tuna, 18 to 35 lb ers, a Wahoo, and some Pargo and yellowtail. We are currently traveling back to San Diego, and will have an E T A  sometime tomorrow. We feel we have been very fortunate this trip to have a great catch, and everyone is just relaxing and enjoying the ride home. Sea you all later, the Indy crew",68.0,72.32,79.0,0.0,10.0,10.0,29.91
2012-09-19,YET ANOTHER GREAT DAY . ,"We all had another fantastic day here on the Indy, as we caught lots of tuna up to 40 lbs, and some dorado, and yellowtail, which we did not need, and a few Wahoo. All this under flat calm, hot sunny skies. Great action sums it up for us. We are going to give this go for tomorrow, thanks for checking in, Jeff and the Indy crew",68.0,72.04,78.0,0.0,10.0,14.0,29.96
2012-09-19,YET ANOTHER GREAT DAY . ,"We all had another fantastic day here on the Indy, as we caught lots of tuna up to 40 lbs, and some dorado, and yellowtail, which we did not need, and a few Wahoo. All this under flat calm, hot sunny skies. Great action sums it up for us. We are going to give this go for tomorrow, thanks for checking in, Jeff and the Indy crew. couple spots open for upcoming trip departing on Saturday 9/22. Call for details. ",68.0,72.04,78.0,0.0,10.0,14.0,29.96
2012-09-18,ANOTHER FANTASTIC DAY. ,"Wow, today was a very busy day out here. Very nice grade yellowtail was on the menu, along with some dorado. Thanks matt for all the jigs, the 6x jr, and 7x for the long rod guys were a huge HIT, I mean hit.   The guys with bait got their share also. We are going to try for some bait tonight, and then try somewhere different for tomorrow. Most everyone is pooped out from today, so I hope the bait comes on fast and easy. Bill wants to say hi to Sherill, and looks forward to getting back on Saturday. Thanks for checking in, Jeff and the Indy crew",69.0,72.12,77.0,0.0,10.0,12.0,29.99
2012-09-17,WHERE DID THEY GO?,"Well, the jumbo bluefin tuna we tangled with yesterday were no where to be found today, but we did have good action on those 30 to 50 lb yellowfin, as well as the schoolies, and some nice dorado. absolutely gorgeous weather sums it up. We are going to try somewhere different for tomorrow, maybe use those 6x jr's and some 7 x's Matt Salas sent down for us. Wish us luck please, Jeff and the Indy crew",69.0,71.92,76.0,0.0,10.0,10.0,30.01
2012-09-16,QUALITY DAY FOR US. ,"Today was a great first day, as we started off with a school of BIG bluefin tuna which was the first stop of the trip. We had many casualties, but when the smoke cleared we landed 10 of these beauties, 90 to 130 lbs and lots of heartaches. After that a school of those 35 to 50 lb yellowfin got on us and we landed 55 of those along with a few smaller ones. The weather is just perfect, and we are planning to give this go for tomorrow, please wish us luck, Jeff and the Indy crew",66.0,70.32,78.0,0.0,10.0,12.0,30.03
2012-09-15,WE ARE BACK AT IT. ,"After a quick turn around we are out on another 7-day trip. We would like to thank all the sponsors of the Young's tackle 7-day trip, Salas jigs, Avet reels, Promar, Tady, lead masters, Daiwa.  Thanks to Young's Tackle, and all who participated in the event. Jackpot winners were as follows: first place went to our Chartermaster Mac Mcleod with a 42 lb yellowfin, There was a tie for second place split to Robert Brigham & Rik Williams each brought in a 41.6 lb Yellowfin. Congrats!! See you all next year.  This trip we have our friends from SavOn Tackle with many regulars, some new fisherman, this year. With some sardines on board and a few destinations in mind we are off and running. Thanks for checking in, Jeff and the Indy crew",72.0,84.0,101.0,0.0,10.0,12.0,29.96
2012-09-14,"YELLOWTAIL, YELLOWFIN .  ","yesterday was spent catching good grade yellowtail, and today we scratched away at schoolies, and a few 40 lb yellowfin tuna. a great way to end our trip. we will be in at 5:45 am tomorrow, the indy crew",68.0,77.35,88.0,0.0,10.0,13.0,29.95
2012-09-14,Indy returns. Saturday 9/15,"Hi everyone, the Indy will return at Point Loma Sportfishing at approximately 6 am. sign in for the next group begins at 7, Thanks so much. ",68.0,77.35,88.0,0.0,10.0,13.0,29.95
2012-09-12,MORE FUN IN THE SUN. ,"The last couple of days have been very productive fishing days for yellowfin tuna, yellowtail, and some bluefin tuna. We have been busy all hours of the day and night, as we had good fishing on yellowfin last night on the 6x jr's and after day light sardine was key to get a bite. Fish up to 40 lbs, and great weather, you can't beat it!  We are going to re locate for the next few days, so we will send another report when we know something more, the Indy crew",71.0,74.18,79.0,0.0,10.0,13.0,29.99
2012-09-10,ON THE HUNT. ,"The last few days we were fishing for tuna and Dorado off shore with just moderate success.  The better grade fish were hard to come by, as only 8 made their way on board, 35 to 40 pounders, and the rest were smaller grade. We covered a lot of water, and are going to try somewhere for tomorrow. The weather is really good out here. Thanks for checking in, the Indy crew",69.0,73.93,80.0,0.0,10.0,8.0,29.89
2012-09-08,Independence returns with near limits of Yellowtail & Tuna,"Independence arrived at O-Dawn-30 September 8 at Point Loma Sportfishing. Skipper Jeff DeBuys tied up and remarked that fish was excellent, with near-limits of yellowtail and tuna, with some decent dorado in the mix. His seven-day trip fished offshore with 21 anglers.
William Toth of Vista won first place for a 49-pound yellowfin, a tuna he bagged with a sardine on a 3/0 Mustad hook on 30-pound Seaguar Premier fluorocarbon and 50-pound Power Pro spectra. He used an Avet JX reel and a Super Seeker 6470 rod.

Ed Tschernoscha of Baja Fish Gear won second place for a 46.6-pound yellowfin, and posed with his fish. Jeff Jedinak of San Clemente won third place for a 46.6-pound tuna.",71.0,73.58,78.0,0.0,10.0,12.0,29.94
2012-09-08,HERE WE GO AGAIN. ,"We want to thank everyone who joined us for the Baja Fish Gear 7-day trip, it was a success, and thanks to Ed for everything. Jackpot winners were: first place William Toth with a 49.4 Yellowfin, second place our Chartermaster Ed Tschernoscha with a 46.6 Yellowfin and third place goes to Jeff Jedinak with a 44.6 Yellowfin. Nice catch guys and see you all next year. We are out again on Young's Tackle 7-day extravaganza; we have bait and an eager group of anglers ready to try for fish.  Thanks for checking in, and wish us luck, Jeff and the Indy crew",71.0,73.58,78.0,0.0,10.0,12.0,29.94
2012-09-07,WE ARE DONE. ,"We had some action on bluefin tuna as well as yellowfin tuna to end the trip on a good note. We will be back to San Diego tomorrow at 5:00 am, the Indy crew",72.0,75.43,81.0,0.0,10.0,13.0,30.0
2012-09-07,Indy returns. Saturday,"The Indy will arrive at approx. 5 am, There is a Marathon Saturday, so get to the Landing early so yo don't have to deal with that and I can start sign in earlier than 7 if anyone gets there earlier. Judy",72.0,75.43,81.0,0.0,10.0,13.0,30.0
2012-09-06,HERE IS WHAT WE KNOW. ,"After last nights report we continued to catch more yellows in the dark, as well as a few 40 lb sea bass to top off the already great day. Today was spent off shore fishing for tuna, and we had good fishing for 15 to 50 lb tuna. All were yft, and a few Dorado. The weather has been very pleasant for the entire trip. We are going to give it another go for tomorrow, so wish us luck please, Jeff and the Indy crew",72.0,75.44,81.0,0.0,10.0,12.0,29.96
2012-09-05,YELLOWTAIL BONANZA,"well the last couple of days have been action packed with good grade yellowtail for all to enjoy. The long rod guys with their 7 x' s and the yo yo 6x jr as well as bait were all the hot ticket. The weather has been really hot down here. We are going to concentrate on tuna for the next few days, please wish us luck, Jeff and the Indy crew",73.0,76.48,82.0,0.0,10.0,9.0,29.94
2012-09-01,BAJA FISH GEAR 7 DAY,"We departed on our Baja fish gear 7-day, Ed Tschernoscha had many great tackle raffles, and give-a-ways. Fishing today was good for us. We chalked up 155 mixed fish, tuna and Dorado, with some of the tuna 45 to 50 lbs, and some school size as well. The weather was not perfect like the last month, but good enough. We are going to try something different for tomorrow, so please wish us luck, Jeff and the Indy crew",68.0,75.13,82.0,0.0,10.0,14.0,29.9
2012-08-31,Indy Returns,The ETA for the Independence for Friday 8/31/12 is approximately 6 am.,72.0,75.22,81.0,0.0,10.0,14.0,29.86
2012-08-30,Great Ending For A Great Group,"Hello everyone, today was our last day of fishing and it was fantastic, we stopped the boat yesterday at 6 pm and did not move the boat until 11 AM this morning as the yellowfin tuna got on us in force. Limits of 15 to 50 pound yellowfin tuna for us, about 60 percent of the fish were 25 to 50 pounds. The weather has been flat and beautiful the last two days as well. We are headed home and should be in at 6 am. We have some spots open on the next 7-day adventure if anyone wants to get away and join us. Thanks for checking in the Indy crew.",71.0,74.76,80.0,0.0,10.0,8.0,29.81
2012-08-30,Indy Returns,The ETA for the Independence for Friday 8/31/12 is approximately 6 am.,71.0,74.76,80.0,0.0,10.0,8.0,29.81
2012-08-29,Open Action,"We found ourselves today in the right area just after daylight, the result was wide open action on Dorado to start the day, fish in the 10 to 20 pound range put on an incredible show for us biting everything in the water. The guys also got in the fly rods and landed a butch on the fly. After catching our limits we then turned our attention to tuna and had a good day on tuna up to 47 pounds. The weather remains as good as it gets and we plan to target bigger tuna on our last day. Wish us luck, the Indy crew.",68.0,71.29,77.0,0.0,10.0,9.0,29.85
2012-08-28,The Tuna Grounds,"Today was slower for us here on the tuna grounds, we still caught some very nice bluefin in the 30 to 45 pound range as well as yellowfin tuna to 40 pounds, the dorado also flashed us from time to time and we tagged about a dozen or so up to 18 pounds. we are planning to look at some new area tomorrow so wish us luck. the Indy guys",69.0,74.5,80.0,0.0,10.0,14.0,29.89
2012-08-27,Excellent YT Fishing,"Today we had excellent yellowtail fishing on 18 to 30 Pound fish in great
Flat calm weather. Sardines and both the yo-yo and surface iron were all
working. We are now headed up to try our hand at the tuna and dorado. The
Weather is forecast to be a slice of heaven.",68.0,73.0,79.0,0.0,10.0,14.0,29.94
2012-08-27,Annual Steven's Charter,"Hello from the Independence, We are out on our annual Steven's Brothers 6 day adventure, our first day here has been a success on the nice grade yellowfin and bluefin tuna. The fish are mostly 25 to 45 lbs with the best fish right at 50 lbs we barely missed our daily limits today by just a handful of fish, the gang is stoked to have this type of fishing on the first day of the trip. The weather is OK with about 12 to 15 knots of wind and a mild sea state to work with. We are planning to try this again tomorrow. We have a few openings for the next trip departing on Sat. 9/1 for 7 days, with the way the fishing has been it's time to play hooky and do a Little hooking. Give us a call if you want to go this coming weekend.",68.0,73.0,79.0,0.0,10.0,14.0,29.94
2012-08-26,An unforgettable Dorado fishing experience from the Independence for Cindy Norred,"When the whopper bull dorado started jumping it was a long way off from the stern. It never stopped, even when it was in gaffing range. Montanan Cindy Norred had never been long range fishing, but by the fourth day of her seven-day trip aboard Independence she'd pulled in numerous yellowtail, along with some bluefin and yellowfin tuna as well as a couple of wahoo.

Shortly after lunch that day the Emergency Medical Technician and mother of two was flylining off the wide stern when the bull took her sardine and some serious excitement began. The leaper took her from port side to starboard , cruising the 32-foot width of Indy's stern several times, as it continued a great series of jumps, each followed by whooping from the 29 anglers watching the fight.

Every time the big bull jumped it came down on its flat sides with a flapping clap heard over the hoots and shouts of the anglers watching.
Tension soared when she pulled it boatside between the gate and the corner some ten minutes into the scrap. Then the stubborn mahi dived under the boat and came up on the port side, to the surprise of the fishermen there, and showed off its brilliant yellow with another series of leaps. When the gal from Big Fork tried to follow her fish around the stern her line was hung up under the hull, while it continued to perform its antics.

That brought skipper Jeff DeBuys down from the tank in a hurry, and with crewman Doug Brink on the end of the fork (a metal Y on the end of a gaff handle, meant for such situations) the pair managed to free the line connected to Cindy's dorado. The mono was badly frayed for several yards.

With a dexterous series of moves, DeBuys cut and spliced the frayed portion, and Cindy went back to work, following the obstreperous critter back and forth from starboard to port again. At last she coaxed it back to the boat, but it eluded the gaff once more with a rail-high jump.

The unforgettable scrap ended when the bull was gaffed aboard, videoed above and below the waterline. Cindy posed with Brink and DeBuys for a series of photos with the gorgeous mahi, a fish and an experience she isn't likely to forget. Her first sizeable dorado weighed in at 41.2 pounds on the scales at Pt. Loma Sportfishing when Independence returned August 25, and won third place in the jackpot.",0.0,65.26,75.0,0.0,10.0,14.0,29.93
2012-08-25,West Coast Marketing/Avet Reels 7-Day,"We returned today from our West coast marketing/Avet reels 7-day trip with a great catch of Wahoo, Yellowtail, Tuna and Dorado. The big fish honors when to Ben Mihm with his 51.6 Wahoo, second place fish went to Doug Townsend with his 42.5 yellowfin tuna and third place fell to Cindy Norred with her 41.2 Bull Dorado. We want to thank everyone on this year's trip for all the great fun. We also need to thank all of the generous sponsors who gave sooooo much gear away, Rick Ozaki from West coast marketing, Harry Alajajyan from Avet Reels, Bill Roecker and Leif Backie from Oceanic productions. Matt Salas from Salas jigs, Aftco, Mustad hooks, Raider jigs, pelagic clothing. Seaguar fluorocarbon, Zuker lures, Fishing videos.com, AA plastics and Peter J art works. Thanks very much for all your products that were given out during the",67.0,69.65,73.0,0.0,10.0,10.0,29.88
2012-08-24,EARLY ARRIVAL.  ,"EARLY ARRIVAL.    Today was spent offshore in pursuit of tuna of any kind, and things were on the slower side. We saw fish, and caught fish, so it was not a complete wash. We have been very fortunate this trip having the great fishing we all enjoyed in flat calm seas. And so to some it up, again a GREAT time was had by all. We will be back to San Diego at approx 5:30 am tomorrow, sea you all then, Jeff and the Indy crew",68.0,69.76,72.0,0.0,10.0,9.0,29.91
2012-08-24,"Arrival 8/25 5:30 am,",The Indy will arrive at Point Loma Sportfishing  5:30 am Saturday Aug 25. See you all in the AM,68.0,69.76,72.0,0.0,10.0,9.0,29.91
2012-08-22,MORE FUN IN THE SUN. ,"Hey now, today was like yesterday in the weather dept., and in the fish dept. we had a good day as well.  We had good yellowtail fishing as well as 15 wahoo, and a few grouper. It is time to start the long trek back up the line, so we are traveling for a day to get back in position for some offshore fishing our last day.  We will see where we end up. Good night from the Indy crew",69.0,71.18,73.0,0.0,10.0,9.0,29.92
2012-08-21,The Gods Are With Us,"THINGS ARE WORKING OUT FOR US .   today was just one of those days that you dream about. The weather was outstanding, and fishing was even better. When the dust cleared we had 70 nice grade wahoo, and all the 20 to 40 lb yellowtail one could want.  Needless to say everyone is over joked right now. We are going to see if things are still in our favor tomorrow. Thanks for checking in, the Indy crew",70.0,71.37,74.0,0.0,10.0,10.0,29.91
2012-08-18,Anticipation Of Fun In The Sun,"Well, we just returned from a hugely successful Rusty Hook 7-day trip. Jackpot winner were as follows: first Place was Chingmuh Lee with a 46.8 YT, second place goes to Jazzy Jackson with a 43.2 Dorado and third place went Rick Johnson with a 39.2 YT. Thanks to everyone that joined us this year and with all hopes of having you all return again next year. Today we departed on yet another 7-day trip, this one Westcoast Marketing and Avet Reels as our sponsors. After a marginal trip to the bait receivers we were off and running. There were some huge tackle give-a-ways, as well as reel, and rod raffles for all to enjoy. Today we started the trip with a 5-hour drift on yellowfin tuna, bluefin tuna, and dorado, just a great way to jump-start the trip. We plan on more action for tomorrow, so tune in and see what we come up with, thanks for checking in, Jeff, Mark and the Indy crew",72.0,78.04,85.0,0.0,10.0,9.0,29.89
2012-08-17,WOW! WHAT A FINISH. ,"Today was spent looking offshore for tuna, and we saw very little fish for most of the day, until the bottom of the 9th, 2.5 outs. We got a good school and went to town on them. We ended up getting our daily limits of bluefin and yellowfin mixed.  this sounds like a broken record, but the weather is just outstanding.  We have had an excellent trip all the way around, we will be back to San Diego at approx 5:30 am tomorrow, sea yaw then, Jeff and the Indy crew",73.0,78.04,84.0,0.0,10.0,9.0,29.87
2012-08-15,"WOW, YET ANOTHER STELLER DAY","We experienced another excellent day again today, as the weather was great and fishing was even better for us. We again had excellent fishing for big yellowtail, 25 to 40 lbs and Wahoo up to 45 lbs, and bull dorado, and grouper to 50 lbs  Action packed doesn't begin to describe today. Papa john says hello to Jordan, and jack, and I'll tell you what john put together a day today. Wahoo bombs, and raider jigs for the Hoo, and Salas 6X, and sardines for the yellows and Dorado.  Everyone is feeling the heat, and heavy action, so the next day will be a travel day for us. We will sea ya all later, Jeff and the Indy crew",71.0,73.15,77.0,0.0,10.0,12.0,29.85
2012-08-14,"WOW, WHAT A FUN DAY WE HAD TODAY. ","Things got started very early this morning before sunrise when the grouper attacked our baits on the bottom. After the sun came up big yellowtail made their way into the picture along with more big grouper up to 75 lbs It was a most memorable day to say the least. Some of the big yellows and grouper were caught on the old reliable Salas 6 x yo yo, and the rest were on an assortment of prime baits we had on hand.  Some guys caught 2 or 3 grouper and their limit of yellowtail.  We are going to do some more prospecting for tomorrow's activities, in hopes of more fun in the sun. Did I mention the weather being high 80's, and very light winds? The rest of the late afternoon was spent by the guys trading fish stories, about the one's that got away.  Sea you all later, Jeff and the Indy crew",71.0,74.38,79.0,0.0,10.0,12.0,29.81
2012-08-13,TRAVEL TIME. ,Today was spent doing exploration on various spots while traveling.  We saw good signs of yellows and even caught some in the process that were 18 to 25 lbs We are going to try the southern sector tomorrow. We will report later on. The Indy Crew,72.0,75.6,82.0,0.0,10.0,12.0,29.8
2012-08-12,MIXED BAG.  ,"We started off the trip with some offshore action , and caught yellowfin, bluefin tuna, nice dorado, and a few yellowtail for our efforts. We are sliding in a southern direction at the moment. the weather is still great, and looks to be that way for the next few days.  With 80 or so fish in the bag, we are on the hunt for more. thanks for checking in , the Indy crew. ",72.0,75.93,84.0,0.0,10.0,14.0,29.8
2012-08-11,HERE WE GO AGAIN. ,"After a great 7-day trip with Tahoe tuna club, many thanks to everyone who made it happen this year, Jackpot winners for Tahoe Tuna Club were as follows: first place was: Tom Pierson 49.8 yellowfin, second place Jayson Lisenko 47 lb Yellowfin, and third place was Peter Lorman 43.4 Yellowfin. Great job guys, looking forward to having you all return next year.  we are back out with rusty hook tackle, on another 7-day extravaganza.  With great weather and a few options and some very eager fishermen we hope to piece together another banner trip. We will report any and all activities related to the pursuit of happiness and the killing of fish. Please wish us luck, Jeff and the Indy crew",69.0,73.72,80.0,0.0,10.0,10.0,29.79
2012-08-10,ITS A WRAP. ,"While we have been blessed with great fishing the last 5 days today was on the slow side with 14 tuna making it on the boat.   We are grateful for the catch we have in the 2-r s w tanks, and many thanks to all who made the trip this year.  Also thanks to Matt Salas for all his support, and Roger for the goodies. We will dock in San Diego tomorrow at 5:30 am, sea yaw then, Jeff and the Indy crew",70.0,73.34,80.0,0.0,10.0,14.0,29.82
2012-08-10,Indy Returns,The Indy will return at 5:30 am on Saturday Aug 11. The trip leaving will begin sign in at 7 am. Thanks for checking in. ,70.0,73.34,80.0,0.0,10.0,14.0,29.82
2012-08-09,ISLAND STYLE YELLOWTAIL. ,"Today we went for some scenery, as well as yellowtail. We had a good day on 15 to 28 lb fish and it was a toss up, Salas 6 x on the Yoyo, or a 7 x long rod action, or the old reliable sardine pretty much did the trick for us today. We are going to make a move for tomorrow's destination. Wish us luck, the Indy crew",69.0,73.0,78.0,0.0,10.0,10.0,29.88
2012-08-08,QUALITY AGAIN. ,"Hello again from the Indy, today we did not see quite the sign we saw yesterday, although what we did catch was good grade. We had about 40 tuna 30 to 45 lbs and 30 or so yellows and Dorado for the effort.  The weather remains very good, so we have high hopes for the rest of the trip. We are giving it another go for tomorrow, thanks for checking in
on us, and good night, Jeff and the Indy crew",70.0,73.76,80.0,0.0,10.0,8.0,29.88
2012-08-07,"GETTING ER DONE, TAHOE TUNA CLUB.  ","Wow today was good offshore fishing for quality yellowfin tuna, 25 to 48 lbs and bluefin tuna 20 to 40 lbs respectively.  There were yellowtail, and Dorado in the mix as well.  We ended up with a little over 200 fish, mostly tuna.  The over all scenario out here is just awesome, great weather, and even better fishing.  Every one on board is on a tuna high at the moment, and spirits are at an all time best.  We plan on giving this try for tomorrow, so please wish us luck, Jeff and the Indy crew",69.0,72.21,78.0,0.0,10.0,12.0,29.92
2012-08-06,ANOTHER ACTION PACKED DAY. ,"Hello again from the Indy, we had another good day on the grounds as we saw plenty of fish today, and got some quality bluefin, and yellowfin tuna, as well as yellowtail, and dorado. The afternoon was the time to nap or read, as it was slow.  We are going to keep at it again tomorrow in hopes of a full float on the fish. Very good weather on the horizon may or may not help, so wish us luck, the Indy crew",66.0,70.81,76.0,0.0,10.0,9.0,29.98
2012-08-05,OFF TO A GOOD START.  ,"We started off on the right foot today as we were drifting for most of the day, and enjoying catching bluefin tuna, yellowfin tuna, and dorado. The standouts were the  Y F T as they were up to 48 lbs and the bluefin up to 38 lbs  We had 150 mixed fish for our efforts, fun day for sure. The weather was breezy, but not out of hand.  We are going to try this again tomorrow, please wish us luck, Jeff and the Indy crew",67.0,69.58,74.0,0.0,10.0,13.0,29.97
2012-08-05,TRUELY WILL BE MISSED,"We just wanted to let everyone know that one of our favorite buddy/fishermen Norm Sogioka passed away this past Friday. Many people have looked up to him as a wonderful example to emulate in the fishing community (myself included). Norm and his brother Bruce were/are very passionate regarding long-range fishing and I am very proud to say we have shared many wonderful years and memories together.
Regards, Dave Rocchi, Rick Ozaki, Mark Pisano, Paul Strasser, Jeff, Judy, The Independence Crew and passengers of Westcoast Marketing Charters.",67.0,69.58,74.0,0.0,10.0,13.0,29.97
2012-08-04,WE ARE OFF AND RUNNING. ,"We returned today from a bountiful 6-day trip, The Jackpot winners for this last trip is as follows: Jimmy Jimenez with a 47.6 Yellowfin tuna, second place goes to Rick Trigueiro with a 43 lb Yellow fine, and third place goes to Jake Gleiberman with a 42.4 lb Yellowfin tuna.  The boat turned around quickly for our Annual Tahoe Tuna Club 7-day extravaganza. Charter master
Alan Pierson teamed up with Salas Jigs, and Calstar for most of the raffle, and great giveaways. Thanks to Matt Salas, and Roger for a great supply of sardines, and great group of friends aboard we are off and running to parts unknown for the next week. Thanks for checking in, and please wish us luck, Jeff and the Indy crew",0.0,65.84,72.0,0.0,10.0,10.0,29.93
2012-08-03,"YELLOW, YELLOW, YELLOW, GET SUM. ","WOW what a way to end our already excellent trip. Today we had great fishing for good grade yellowtail, and excellent action on yellowfin tuna 25 to 50 lbs  and good showing on the Mahi Mahi's . Put that all together with great weather and you have the perfect scenario.  Everyone had an outstanding time this trip, as we were able to fish every day of the trip. We have some openings on future 7 day trips Check our schedule and call in or email Judy for spots open.   we will be back to San Diego at 7:00 am tomorrow, so we will sea you all then, Jeff and the Indy crew",65.0,67.33,71.0,0.0,10.0,10.0,29.92
2012-08-02,MORE B F T ACTION. ,"Today was spent catching and fishing for these beautiful 25 to 40 lb fish. although not every school we hit wanted to bite,  we caught enough to have a fun day on board here.  the weather was good to boot . we are going to give it another try tomorrowplease wish us luck. call judy if you want to get in on the hot action , as we have  some openings on future 7 day trips,  sea you all later jeff and the indy crew",64.0,68.75,73.0,0.0,10.0,10.0,29.99
2012-08-01,YELLOWS   =   FUN IN THE SUN. ,"Today we fished for yellowtail with great success on 18 to 25 lb fish in the hot sun, with a mild breeze.  Everything worked, salas 7 x's and the long rods, to 6-x jr. yo yo, and sardines were the hot ticket. Everyone had a great time with the hot action till it was time to leave. We are currently going off shore to look for more bounty for the next few days. Thanks for checking in, Jeff and the Indy crew",66.0,69.54,75.0,0.0,10.0,13.0,30.04
2012-07-31,GAVE IT A GOOD TRY. ,"Today we fished in the same vicinity as yesterday for very different results. The fish we saw showed little interest in our offerings.  We did manage to get 50 mixed fish for our efforts though. The weather made for another very nice day on the water. We are going to try for yellowtail tomorrow in hopes of another fun day on the Indy. Please wish us luck, the Indy crew",66.0,67.86,71.0,0.0,10.0,10.0,30.02
2012-07-30,"WOW, WHAT A GREAT START. ","we started off our 6 day trip in a big way today, as we ran and ran, finally got down here after lunch, and got a school and drifted till dark. It was really good fishing for bluefin tuna, yellowfin tuna, and Dorado.  When we got all tallied up we had 225 mixed fish for our efforts. Everyone had an absolutely excellent time pulling and yanking.  We are going to give this another try for tomorrow, so please wish us luck, Jeff and the Indy crew",64.0,67.29,72.0,0.0,10.0,10.0,29.97
2012-07-29,The jackpot winners for the Indy's Baja Paddy Hoppers Trip,"The jackpot winners for the Indy's Baja Paddy Hoppers Trip: (Sherman Lim's, 7-21 to 7-28)

first Place
Jerry Long, San Marcos
34.6 lbs BFT
Reel - Shimano Talica
40 lb test Big Game
Bait - Sardine
Hook - 4/0 Circle Owner

second Place
Ernie Alex Montano, LA HABRA, CALIF.
33.5 lbs BFT

third Place
Wade Cornelius, SAN CLEMENTE
49.5 lbs Grouper",0.0,63.72,71.0,0.0,10.0,12.0,29.99
2012-07-27,Indys Arrival on 7/28/12,"The Indy will arrive at 6:45 am on Saturday Morning.
Thanks everyone. The sign-in for Sunday will begin at 6:am. for an 8 am departure. Judy",64.0,67.86,72.0,0.0,10.0,15.0,30.0
2012-07-26,Relaxing day,"Today we rested our sore arms and spent the day doing a little catch and release on the calico bass and small yellowtail in nice warm, calm weather. We will post an ETA later as the weather has come up a bit and there our a few boats getting in on the same day. Have a good day, the Indy crew.",66.0,68.08,72.0,0.0,10.0,15.0,29.99
2012-07-25,Update,"Hello again from all of us here on the Indy, We have changed gears the last couple of days and put our focus on some of the other species and had really good fishing on yellowtail in the 18 to 25 lb class as well as dorado and yellowfin tuna in the 12 to 30 lb class. The guys had a blast fishing with the surface iron and yo yo jigs for the yellows. Weather remains good for us also. We are headed north and may do a little calico bass catch and release today at one of the islands. We will check back in with an update and ETA tomorrow. Have a great day the Indy crew.",64.0,67.8,72.0,0.0,10.0,14.0,30.0
2012-07-24,A FISHERMAN'S DREAM!!,"Good day to all. Today was one of those days us as fisherman dream about, good fishing conditions in nice weather and biting fish all day long. We caught bluefin in the 18 to 35 lb range to our hearts content. Many times during the day you could look around the boat and would be hard pressed to find someone who did not have a fish on. So with close to limits on the bluefin we headed for some variety and color to add to our beautiful load of BF. Late today we also picked up some yellowfin tuna and Dorado on our way to the next stop. We plan on yellowtail fishing tomorrow. Thanks for checking in, Mark and the gang.",66.0,68.23,72.0,0.0,10.0,12.0,29.99
